u-g,g-r,r-i,i-z,class
-0.08799999999999741,-0.3730000000000011,-0.3049999999999997,-0.25800000000000267,wd
0.19399999999999906,0.120000000000001,0.2839999999999989,0.15800000000000125,qso
1.402034999999998,0.563245000000002,0.19551899999999733,0.08453899999999948,star
-0.09600000000000009,-0.28300000000000125,-0.22499999999999787,-0.20400000000000063,wd
0.4430000000000014,0.04899999999999949,0.19399999999999906,0.010000000000001563,qso
0.34299999999999997,-0.28500000000000014,-0.21100000000000207,-0.30299999999999727,wd
1.270975,0.4174750000000014,0.13565100000000108,0.041679999999999495,star
0.1769999999999996,0.01600000000000179,-0.05799999999999983,0.5640000000000001,qso
1.1395939999999989,0.5237940000000023,0.24055299999999846,0.10533900000000074,star
0.3190000000000026,0.17299999999999827,0.3219999999999992,0.04400000000000048,qso
2.4995879999999993,1.065683,0.4230310000000017,0.19688599999999923,star
1.1008840000000006,0.40895300000000034,0.11310900000000146,0.03388999999999953,star
0.1490000000000009,0.18799999999999883,0.1739999999999995,0.16799999999999926,qso
-0.07099999999999795,-0.28200000000000003,-0.23400000000000176,-0.26099999999999923,wd
0.8937050000000006,0.3041899999999984,0.12278200000000083,0.0010180000000019618,star
0.010000000000001563,0.09299999999999997,0.26399999999999935,0.05799999999999983,qso
0.14899999999999736,0.3680000000000021,0.14000000000000057,0.06700000000000017,qso
1.2049979999999998,0.45469300000000246,-0.0851360000000021,0.36043300000000045,star
0.1750000000000007,0.277000000000001,0.08099999999999952,0.24599999999999866,qso
0.21799999999999997,0.09799999999999898,-0.047999999999998266,-0.20500000000000185,wd
0.10200000000000031,0.03200000000000003,-0.15199999999999747,-0.036000000000001364,qso
-0.03399999999999892,0.06099999999999994,0.2740000000000009,0.17099999999999937,qso
0.277000000000001,0.2510000000000012,-0.0730000000000004,0.06599999999999895,qso
0.4440000000000026,0.0009999999999976694,-0.08399999999999963,-0.06299999999999883,wd
0.4280000000000008,0.02499999999999858,0.054999999999999716,-0.14199999999999946,wd
0.29299999999999926,-0.25099999999999767,-0.3420000000000023,-0.006999999999997897,wd
0.46399999999999864,0.10200000000000031,0.0,-0.015999999999998238,wd
0.9831429999999983,0.31588700000000003,0.17508900000000338,0.05018299999999698,star
0.33800000000000097,0.3219999999999992,0.02500000000000213,0.07900000000000063,qso
0.5199999999999996,0.11599999999999966,-0.1280000000000001,0.19400000000000261,qso
0.4280000000000008,-0.20599999999999952,-0.23400000000000176,-0.11499999999999844,wd
0.2560000000000002,0.21499999999999986,0.13500000000000156,-0.08200000000000074,qso
2.2534329999999976,0.9973510000000019,0.33546600000000026,0.18150799999999911,star
1.2445969999999988,0.5430409999999988,0.16760999999999981,0.09540199999999999,star
0.3400000000000034,-0.03200000000000003,-0.11400000000000077,-0.1930000000000014,wd
0.3829999999999991,0.28699999999999903,0.16600000000000037,0.25,qso
1.4741690000000034,0.5649090000000001,0.2110929999999982,0.11032499999999956,star
0.1930000000000014,-0.0020000000000024443,0.18200000000000216,0.030999999999998806,qso
1.501656999999998,0.6000019999999999,0.2649329999999992,0.12416800000000094,star
0.3949999999999996,0.03500000000000014,0.029999999999997584,-0.15399999999999991,wd
0.3490000000000002,0.05999999999999872,0.12300000000000111,0.19699999999999918,qso
0.20700000000000074,-0.29100000000000037,-0.28800000000000026,-0.2870000000000026,wd
0.27699999999999747,0.1750000000000007,-0.06499999999999773,0.13099999999999667,qso
1.1582710000000027,0.45642099999999886,0.1413979999999988,0.06678800000000251,star
1.1373500000000014,0.4917929999999977,0.18962300000000099,0.061399000000001536,star
2.0260710000000017,0.7846209999999978,0.297384000000001,0.12849600000000017,star
-0.05699999999999861,-0.3589999999999982,-0.2789999999999999,-0.32800000000000296,wd
0.35400000000000276,-0.245000000000001,-0.2950000000000017,-0.3550000000000004,wd
0.4579999999999984,-0.05099999999999838,-0.0990000000000002,-0.22800000000000153,wd
1.2602780000000031,0.5014899999999969,0.16228500000000068,0.12936799999999948,star
1.012483999999997,0.32477200000000295,0.14348599999999934,-0.0005020000000008906,star
0.24099999999999966,0.08400000000000318,0.21499999999999986,0.1789999999999985,qso
2.4790819999999982,1.1150300000000009,0.40323700000000073,0.20483999999999902,star
-0.05900000000000105,0.12600000000000122,0.04400000000000048,0.5769999999999982,qso
0.5189999999999984,0.1650000000000027,0.3999999999999986,-0.07499999999999929,qso
0.4770000000000003,0.07199999999999918,-0.03499999999999659,-0.11900000000000333,wd
1.2496640000000028,0.40661799999999815,0.1479429999999997,0.04731100000000055,star
1.266838,-0.028106000000001075,-0.07318599999999975,-0.043690999999999036,star
0.44599999999999795,0.1440000000000019,0.021999999999998465,-0.07099999999999795,wd
1.460993000000002,0.5266399999999969,0.20094900000000138,0.07711000000000112,star
0.5279999999999987,0.2170000000000023,0.07600000000000051,0.16300000000000026,qso
1.3205050000000007,0.5253599999999992,0.23444800000000043,0.12273599999999973,star
0.3860000000000028,-0.054000000000002046,0.2680000000000007,-0.06400000000000006,qso
0.2480000000000011,0.18299999999999983,0.2789999999999999,-0.0259999999999998,qso
-0.018000000000000682,-0.33399999999999963,-0.15500000000000114,0.07600000000000051,wd
0.5130000000000017,-0.18500000000000227,-0.19200000000000017,-0.23499999999999943,wd
1.4641140000000021,0.527949999999997,0.2541159999999998,0.12713200000000313,star
0.4759999999999991,0.036999999999999034,-0.015999999999998238,-0.125,wd
